User_ID,Time_of_Session,Purchase,Revenue
12408,2020-04-07 18:14:36,Upgrade,760
20989,2020-04-07 18:18:46,Points,17560
11761,2020-04-07 23:37:01,Points,760
12408,2020-04-08 07:29:07,Points,760
12408,2020-04-08 07:37:26,Points,1810
12408,2020-04-08 08:03:23,Upgrade,760
12408,2020-04-08 08:37:21,Points,1810
12408,2020-04-08 09:10:58,Points,410
12408,2020-04-08 09:17:55,Points,760
12408,2020-04-08 12:41:44,Points,760
12408,2020-04-08 12:50:10,Points,3560
4205,2020-04-08 15:05:28,Points,760
9902,2020-04-09 03:17:29,Points,760
9902,2020-04-09 21:16:26,Upgrade,760
12408,2020-04-10 12:49:54,Upgrade,760
4205,2020-04-10 13:59:39,Upgrade,1810
4205,2020-04-10 15:16:38,Points,760
12408,2020-04-11 11:37:31,Points,760
12408,2020-04-12 08:55:33,Points,1810
12408,2020-04-12 21:51:19,Points,760
12408,2020-04-13 08:02:05,Points,760
12408,2020-04-13 08:13:07,Points,760
12408,2020-04-13 09:28:35,Upgrade,410
21200,2020-04-13 11:15:44,Points,760
12408,2020-04-14 06:31:47,Points,1810
4205,2020-04-17 14:13:12,Points,410
11248,2020-04-20 17:18:27,Upgrade,3555
12408,2020-04-22 08:18:58,Points,760
20989,2020-04-25 14:19:53,Upgrade,3555
11248,2020-04-26 09:45:35,Points,7060
20989,2020-05-03 18:53:47,Upgrade,3555
11248,2020-05-09 11:08:09,Upgrade,3555
11248,2020-05-09 11:08:30,Points,3560
20989,2020-05-12 16:06:11,Upgrade,3555
5546,2020-05-13 15:43:54,Points,760
11248,2020-05-16 08:30:53,Points,7060
4205,2020-05-17 03:18:13,Points,1810
4205,2020-05-17 03:59:46,Points,1810
4205,2020-05-17 06:13:10,Points,760
20989,2020-05-21 16:32:25,Upgrade,3555
20989,2020-06-01 15:04:30,Upgrade,3555
21707,2020-04-13 17:24:59,Points,1810
10803,2020-04-16 02:58:55,Points,760
21755,2020-04-19 13:49:22,Upgrade,760
3722,2020-04-23 16:51:36,Upgrade,410
1246,2020-04-27 09:47:39,Points,760
1246,2020-04-27 09:47:55,Points,760
21755,2020-04-28 07:17:11,Upgrade,760
1246,2020-04-29 13:54:20,Points,410
21755,2020-04-29 14:35:48,Points,760
21755,2020-04-29 14:57:35,Points,760
21755,2020-04-29 15:02:42,Points,760
21755,2020-04-29 16:41:55,Upgrade,760
21755,2020-04-30 13:24:37,Points,760
21755,2020-04-30 13:44:42,Points,760
21755,2020-04-30 13:45:14,Points,760
21755,2020-04-30 13:46:54,Points,760
21755,2020-04-30 14:39:37,Points,760
21755,2020-05-01 05:01:21,Points,760
21755,2020-05-01 05:08:43,Points,760
21755,2020-05-01 05:19:54,Points,760
21755,2020-05-01 07:45:05,Upgrade,760
21755,2020-05-01 08:04:41,Points,760
21755,2020-05-01 08:29:26,Points,760
21755,2020-05-01 09:57:02,Points,760
21755,2020-05-02 15:01:04,Points,760
21755,2020-05-02 15:18:15,Points,760
21755,2020-05-02 15:45:08,Upgrade,760
21755,2020-05-02 15:49:53,Points,760
21755,2020-05-02 15:56:56,Points,760
1246,2020-05-03 18:45:05,Points,760
14950,2020-05-07 06:05:50,ValuePack,1460
19214,2020-05-07 18:07:01,Upgrade,3555
19214,2020-05-07 18:11:51,Points,410
1246,2020-05-08 16:40:45,Points,760
1246,2020-05-08 16:46:38,Points,760
1246,2020-05-08 18:02:21,Points,410
1246,2020-05-08 18:02:36,Points,410
14950,2020-05-09 05:15:09,Points,1810
19214,2020-05-13 22:26:23,Points,410
19214,2020-05-13 22:26:37,Points,410
2558,2020-04-01 08:30:13,Points,760
2558,2020-04-01 08:53:22,Upgrade,760
15585,2020-04-02 19:16:41,Points,760
15585,2020-04-02 19:37:12,Points,1810
15585,2020-04-02 20:07:14,Points,760
15585,2020-04-02 20:54:57,Upgrade,760
15585,2020-04-02 20:58:27,Points,1810
15585,2020-04-02 21:38:26,Points,760
15585,2020-04-02 22:17:31,Points,760
15585,2020-04-02 22:32:04,Points,760
15585,2020-04-03 13:22:26,Points,760
11198,2020-04-03 16:05:00,Points,760
11198,2020-04-03 21:55:20,Upgrade,410
5127,2020-04-04 14:23:29,Upgrade,760
21466,2020-04-04 22:22:27,Upgrade,1810
21466,2020-04-05 00:46:44,Upgrade,3555
21466,2020-04-05 22:09:35,Upgrade,1810
2284,2020-04-06 06:03:11,Points,760
4769,2020-04-06 09:50:08,Points,760
20679,2020-04-06 09:56:25,Upgrade,760
4769,2020-04-06 10:02:52,Points,760
12998,2020-04-06 14:34:42,Points,1810
20679,2020-04-06 18:47:07,Upgrade,760
15585,2020-04-06 19:40:43,Points,1810
15585,2020-04-06 19:44:14,Upgrade,1810
15585,2020-04-06 21:08:43,Points,1810
15585,2020-04-06 23:05:44,Points,1810
7725,2020-04-07 00:04:37,Points,1810
7725,2020-04-07 00:13:59,Upgrade,760
14990,2020-04-07 01:45:47,Upgrade,410
9614,2020-04-07 15:38:08,Upgrade,1810
9614,2020-04-07 15:47:29,Points,760
9614,2020-04-07 15:47:29,Points,760
12998,2020-04-07 21:12:14,Points,760
4200,2020-04-07 21:51:12,Upgrade,760
4769,2020-04-07 21:52:13,Upgrade,760
15585,2020-04-09 22:20:54,Points,1810
4200,2020-04-10 05:05:18,Upgrade,760
9614,2020-04-10 15:25:04,Points,760
4200,2020-04-10 22:43:59,Upgrade,410
5127,2020-04-12 03:33:16,Upgrade,760
7725,2020-04-12 04:18:16,Points,1810
5127,2020-04-12 05:25:43,Upgrade,760
9614,2020-04-12 07:48:17,Points,760
5127,2020-04-13 02:09:59,Upgrade,410
5127,2020-04-13 03:23:38,Upgrade,760
15585,2020-04-18 17:04:56,Points,1810
15585,2020-04-18 19:03:54,Points,1810
15585,2020-04-19 13:54:49,Points,1810
5127,2020-04-20 07:51:52,Points,1810
5127,2020-04-20 12:06:31,Upgrade,760
5127,2020-04-20 12:07:36,Points,760
15585,2020-04-24 22:17:38,Points,1810
15585,2020-04-24 22:26:02,Points,1810
2671,2020-04-01 11:28:56,Points,3560
2671,2020-04-01 11:51:30,Upgrade,1810
2671,2020-04-01 12:08:44,Points,1810
4252,2020-04-01 19:39:14,Upgrade,760
4252,2020-04-01 19:51:27,Points,760
2671,2020-04-01 22:57:35,Points,7060
456,2020-04-02 06:29:02,Points,760
456,2020-04-02 06:34:22,Points,760
456,2020-04-02 06:41:03,Upgrade,760
456,2020-04-02 06:46:40,Points,760
456,2020-04-02 07:08:01,Points,760
456,2020-04-02 07:40:46,Points,1810
456,2020-04-02 07:49:13,Upgrade,760
456,2020-04-02 08:16:23,Points,1810
456,2020-04-02 08:34:38,Points,760
456,2020-04-02 08:48:57,Points,1810
456,2020-04-02 08:55:48,Upgrade,760
456,2020-04-02 09:00:55,Points,760
13141,2020-04-02 17:47:31,Points,760
8180,2020-04-02 20:11:24,Upgrade,760
8180,2020-04-02 20:43:41,Upgrade,1810
4252,2020-04-03 11:48:11,Points,760
17973,2020-04-03 13:45:23,Upgrade,1810
4252,2020-04-03 17:55:40,Points,760
9725,2020-04-04 16:18:43,Points,760
4815,2020-04-04 19:48:46,Points,760
18164,2020-04-04 23:08:50,Upgrade,760
18164,2020-04-04 23:37:13,Upgrade,1810
18164,2020-04-05 02:37:45,Points,760
15950,2020-04-05 13:51:45,Points,760
15950,2020-04-06 08:41:10,Points,1810
6478,2020-04-06 17:16:59,Points,3560
17125,2020-04-06 22:37:44,Points,760
6265,2020-04-11 11:19:41,Points,760
14741,2020-04-13 06:24:01,Points,760
17571,2020-04-14 07:46:17,Points,760
17571,2020-04-14 18:27:31,Points,410
17571,2020-04-14 18:53:44,Points,410
17571,2020-04-15 16:00:26,Points,410
18630,2020-05-02 11:28:27,Points,410
2554,2020-05-07 10:54:50,Points,760
2554,2020-05-07 11:03:30,Points,760
2554,2020-05-07 12:05:11,Upgrade,410
21639,2020-05-09 15:04:30,Upgrade,760
21639,2020-05-09 16:20:47,Upgrade,760
16874,2020-04-04 16:46:27,Points,760
15342,2020-04-04 18:21:34,Points,760
16874,2020-04-04 20:30:34,Points,760
329,2020-04-04 22:31:39,Upgrade,760
16874,2020-04-05 07:57:33,Points,760
329,2020-04-05 16:50:56,Upgrade,1810
10385,2020-04-05 17:20:08,Points,410
19674,2020-04-06 04:26:34,Points,1810
16141,2020-04-06 13:41:45,Points,760
16141,2020-04-06 13:50:57,Points,1810
21154,2020-04-06 18:09:36,Upgrade,760
16045,2020-04-06 21:56:52,Upgrade,760
19674,2020-04-07 01:21:55,Points,1810
16141,2020-04-07 02:51:01,Points,1810
19078,2020-04-07 18:01:29,Points,760
4634,2020-04-07 19:19:00,Upgrade,760
4634,2020-04-07 19:42:30,Points,760
16572,2020-04-08 03:12:47,Points,1810
16141,2020-04-08 04:47:46,Points,1810
16572,2020-04-08 15:02:40,Points,1810
11654,2020-04-09 05:12:00,Points,410
16572,2020-04-09 13:52:17,Points,1810
11654,2020-04-10 12:27:52,Points,410
11654,2020-04-10 12:28:14,Points,760
11654,2020-04-10 12:44:45,Points,410
2763,2020-04-10 17:06:58,Upgrade,410
2763,2020-04-10 18:08:28,Upgrade,760
2763,2020-04-12 17:20:13,Points,760
2763,2020-04-12 18:42:57,Upgrade,410
15826,2020-04-12 20:01:11,Upgrade,760
2763,2020-04-14 12:42:28,Points,760
2763,2020-04-14 12:47:06,Points,1810
2763,2020-04-14 17:00:27,Points,760
2763,2020-04-15 12:33:36,Points,410
2763,2020-04-15 12:56:52,Points,410
2763,2020-04-15 18:15:24,Points,760
19674,2020-04-15 23:19:43,Points,1810
2763,2020-04-16 12:16:19,Points,760
2763,2020-04-16 12:23:17,Points,410
2763,2020-04-16 12:37:35,Upgrade,760
2763,2020-04-16 12:40:48,Points,760
2763,2020-04-16 12:48:03,Points,760
2763,2020-04-16 13:00:09,Points,1810
2763,2020-04-16 13:13:14,Points,760
15826,2020-04-16 16:20:52,Points,1810
2763,2020-04-16 17:32:59,Points,760
2763,2020-04-18 15:24:45,Upgrade,760
2763,2020-04-18 15:27:35,Points,760
2763,2020-04-18 16:41:14,Points,760
2763,2020-04-18 16:47:40,Points,410
2763,2020-04-19 13:28:49,Points,760
2763,2020-04-19 13:37:19,Points,760
15342,2020-04-20 15:58:27,Points,1810
21154,2020-04-27 08:16:28,Upgrade,760
14957,2020-04-27 08:23:55,Points,760
14957,2020-04-27 08:24:30,Points,760
14957,2020-04-27 09:48:58,Points,410
2763,2020-04-27 11:56:47,Points,760
2763,2020-04-27 11:58:39,Points,760
15826,2020-05-01 21:25:27,Upgrade,760
14957,2020-05-09 04:35:33,Points,760
14957,2020-05-09 19:49:20,Points,760
14957,2020-05-09 19:52:14,Points,760
16141,2020-05-27 21:16:50,Points,760
16141,2020-05-27 21:18:04,Upgrade,760
16141,2020-05-27 21:29:50,Points,1810
16141,2020-05-27 23:06:59,Upgrade,760
8119,2020-04-01 17:53:35,Points,760
8119,2020-04-01 18:48:49,Points,760
8119,2020-04-02 20:02:56,Points,760
20885,2020-04-03 20:18:08,Points,760
20885,2020-04-04 08:05:11,Upgrade,760
7739,2020-04-05 13:28:32,Points,760
7739,2020-04-05 13:43:51,Points,760
3089,2020-04-05 16:45:33,Points,3560
7739,2020-04-05 17:41:27,Points,760
20885,2020-04-05 19:23:40,Points,760
9302,2020-04-05 22:53:47,Points,760
20135,2020-04-06 01:04:35,Points,760
10271,2020-04-06 10:56:45,Upgrade,760
3273,2020-04-06 13:37:19,Upgrade,760
10271,2020-04-06 14:00:17,Upgrade,760
10271,2020-04-06 15:38:06,Upgrade,410
3273,2020-04-06 15:56:16,Points,1810
10271,2020-04-06 16:19:47,Upgrade,760
14358,2020-04-06 19:27:03,Points,1810
3089,2020-04-06 20:55:31,Points,3560
3089,2020-04-06 21:07:00,Upgrade,760
19505,2020-04-06 21:31:53,Points,760
19505,2020-04-06 21:38:45,Upgrade,3555
19505,2020-04-06 21:48:38,Points,760
3273,2020-04-07 09:01:52,Upgrade,1810
7046,2020-04-07 09:28:46,Points,760
3273,2020-04-07 09:35:59,Points,760
7046,2020-04-07 09:40:03,Points,1810
7046,2020-04-07 09:48:44,Upgrade,760
7046,2020-04-07 10:02:32,Points,760
7046,2020-04-07 10:26:49,Points,1810
19619,2020-04-07 12:53:49,Points,760
3273,2020-04-07 13:55:01,Points,760
3273,2020-04-07 13:55:35,Points,760
19505,2020-04-07 14:14:50,Points,760
19505,2020-04-07 14:15:06,Points,760
7046,2020-04-07 14:54:21,Points,1810
7046,2020-04-08 09:21:44,Points,1810
7046,2020-04-08 09:28:26,Upgrade,760
7046,2020-04-08 09:43:22,Points,1810
19619,2020-04-08 21:42:22,Points,760
19619,2020-04-09 02:10:14,Points,1810
14358,2020-04-09 15:39:22,Points,1810
14358,2020-04-09 19:58:57,Points,1810
19619,2020-04-09 22:11:30,Points,760
19619,2020-04-10 23:35:23,Points,1810
11119,2020-04-11 08:28:46,Points,760
11119,2020-04-11 08:55:33,Upgrade,760
11119,2020-04-11 13:35:56,Points,760
14358,2020-04-11 14:12:16,Points,1810
14358,2020-04-11 18:23:31,Points,1810
3273,2020-04-13 06:49:48,Points,1810
3273,2020-04-13 13:58:41,Points,760
3273,2020-04-13 14:15:40,Points,1810
14358,2020-04-20 16:06:38,Upgrade,760
11818,2020-05-01 06:49:03,Points,1810
11818,2020-05-03 12:42:38,Points,1810
11818,2020-05-19 14:19:20,Upgrade,760
1340,2020-04-03 18:21:54,Upgrade,760
1340,2020-04-03 18:30:06,Points,760
1340,2020-04-03 19:11:55,Points,760
1340,2020-04-04 06:32:50,Points,760
1340,2020-04-04 13:38:59,Points,1810
1340,2020-04-04 14:09:26,Upgrade,760
1340,2020-04-04 14:43:46,Points,760
1340,2020-04-04 18:35:32,Points,1810
9217,2020-04-04 21:13:38,Points,760
9217,2020-04-04 21:26:33,Points,760
9217,2020-04-04 21:28:13,Points,760
9217,2020-04-04 21:36:53,Upgrade,760
9217,2020-04-04 21:46:43,Points,760
9217,2020-04-04 21:52:09,Points,760
9217,2020-04-04 21:54:59,Points,760
9217,2020-04-04 22:10:09,Points,760
9217,2020-04-04 22:45:52,Points,760
9217,2020-04-04 23:30:51,Upgrade,760
9217,2020-04-05 00:04:33,Points,1810
9217,2020-04-05 01:17:58,Points,1810
8177,2020-04-05 05:38:01,Upgrade,760
8177,2020-04-05 11:29:05,Upgrade,1810
8411,2020-04-05 22:04:57,Upgrade,760
8411,2020-04-05 22:58:59,Upgrade,760
9217,2020-04-06 00:43:44,Points,760
9217,2020-04-06 09:37:56,Points,1810
6720,2020-04-06 14:27:05,Upgrade,760
4996,2020-04-06 18:28:46,Points,1810
9217,2020-04-06 18:33:17,Upgrade,760
4996,2020-04-06 18:36:53,Upgrade,760
4996,2020-04-06 19:14:01,Points,760
14218,2020-04-07 14:17:34,Points,760
6700,2020-04-07 15:03:38,Points,760
6700,2020-04-07 15:05:13,Points,760
6700,2020-04-07 15:13:52,Upgrade,1810
6700,2020-04-07 15:22:03,Points,1810
6700,2020-04-07 15:29:28,Points,760
6700,2020-04-07 15:52:12,Points,760
6700,2020-04-07 15:52:12,Points,760
14218,2020-04-07 16:37:27,Points,760
14218,2020-04-07 16:37:27,Points,760
14218,2020-04-08 03:26:49,Points,760
14218,2020-04-08 03:32:19,Points,760
14218,2020-04-08 03:35:08,Points,760
6700,2020-04-08 03:44:58,Points,1810
14218,2020-04-08 07:50:46,Points,760
6700,2020-04-08 09:48:43,Points,1810
6700,2020-04-08 10:23:37,Points,1810
6700,2020-04-08 10:29:39,Points,760
6700,2020-04-08 13:13:56,Upgrade,1810
14218,2020-04-08 16:45:09,Points,760
14218,2020-04-08 17:07:49,Points,760
14218,2020-04-09 02:02:45,Points,760
14218,2020-04-09 02:02:59,Points,760
8177,2020-04-10 15:17:54,Points,3560
22528,2020-04-11 14:50:06,Points,760
15805,2020-04-13 10:08:00,Points,760
8177,2020-04-13 16:03:13,Points,3560
8177,2020-04-14 14:38:23,Points,1810
8177,2020-04-14 14:55:24,Upgrade,760
8177,2020-04-14 15:48:24,Points,1810
3129,2020-04-16 18:52:53,Points,760
15805,2020-04-18 20:14:41,Points,410
15805,2020-04-18 20:22:25,Points,760
22528,2020-04-19 09:54:16,Points,760
22528,2020-04-19 10:12:19,Points,760
22528,2020-04-19 10:20:59,Points,1810
22528,2020-04-19 18:03:31,Upgrade,760
8177,2020-04-26 13:41:41,Points,3560
9217,2020-04-27 23:05:47,Points,760
9217,2020-04-27 23:13:28,Points,760
9217,2020-04-27 23:30:19,Upgrade,760
6700,2020-05-03 08:46:11,Points,1810
9217,2020-05-05 15:27:04,Points,760
9217,2020-05-09 22:53:33,Upgrade,760
8411,2020-05-19 21:06:25,Upgrade,760
1903,2020-04-02 20:02:27,Points,760
1903,2020-04-02 20:20:14,Points,760
10240,2020-04-02 22:28:50,Upgrade,760
10240,2020-04-02 23:09:26,Points,410
3771,2020-04-02 23:13:50,Points,760
3771,2020-04-03 00:06:32,Upgrade,760
17914,2020-04-03 06:53:49,Points,3560
17914,2020-04-03 07:00:27,Upgrade,1810
1903,2020-04-03 07:16:22,Points,410
17914,2020-04-03 08:18:22,Points,3560
17914,2020-04-03 09:46:06,Points,410
17914,2020-04-03 10:07:34,Points,3560
1903,2020-04-03 11:49:53,Points,410
10198,2020-04-04 13:19:52,Upgrade,760
11208,2020-04-04 17:33:28,Points,760
6552,2020-04-05 00:19:02,Upgrade,410
21580,2020-04-05 11:43:18,Points,760
2254,2020-04-05 13:52:40,Points,760
10240,2020-04-05 15:18:19,Upgrade,760
10240,2020-04-05 16:20:19,Points,760
21275,2020-04-05 17:59:56,Points,760
21275,2020-04-05 18:12:08,Points,760
21275,2020-04-05 18:12:39,Points,410
21275,2020-04-05 18:18:52,Points,410
17914,2020-04-06 00:23:28,Upgrade,410
17914,2020-04-06 00:43:07,Points,1810
21275,2020-04-06 00:53:47,Points,3560
21275,2020-04-06 01:12:43,Upgrade,410
21275,2020-04-06 02:47:26,Upgrade,410
10966,2020-04-06 16:02:22,Points,760
10966,2020-04-07 13:53:07,Points,760
10966,2020-04-07 13:56:54,Points,760
10672,2020-04-07 20:45:34,Points,760
2785,2020-04-08 00:41:31,Upgrade,760
17914,2020-04-08 03:48:33,Points,1810
10966,2020-04-08 16:18:04,Points,1810
16268,2020-04-08 17:02:09,Upgrade,760
21275,2020-04-09 19:03:31,Upgrade,410
20259,2020-04-13 14:11:59,Upgrade,760
20259,2020-04-14 10:50:31,Upgrade,760
20259,2020-04-14 13:38:56,Points,760
20259,2020-04-20 06:05:39,Points,760
20259,2020-04-23 03:19:57,Points,760
2785,2020-04-29 00:41:00,Upgrade,760
2785,2020-04-29 00:41:12,Upgrade,410
21109,2020-04-29 09:23:26,Upgrade,410
21109,2020-04-30 08:06:43,Upgrade,760
21109,2020-04-30 10:52:34,Upgrade,760
21109,2020-04-30 10:52:46,ValuePack,1460
21109,2020-04-30 11:47:07,Upgrade,760
21109,2020-05-01 09:51:22,Upgrade,1810
21796,2020-05-02 00:54:07,Upgrade,760
21796,2020-05-02 14:01:03,Points,410
21796,2020-05-03 23:44:41,Points,760
20259,2020-05-08 01:11:24,Upgrade,760
20259,2020-05-09 08:24:57,Upgrade,760
21109,2020-05-13 10:41:07,Upgrade,1810
21109,2020-05-28 12:41:43,ValuePack,1460
17153,2020-04-01 10:20:31,Points,760
17153,2020-04-01 10:44:49,Points,760
17153,2020-04-01 10:51:40,Upgrade,760
17153,2020-04-01 10:52:25,Points,1810
17153,2020-04-01 11:05:54,Points,760
17153,2020-04-01 12:12:30,Points,1810
17153,2020-04-01 14:38:14,Points,760
17153,2020-04-02 08:14:42,Points,1810
17153,2020-04-02 08:33:17,Points,760
17153,2020-04-02 13:16:56,Points,760
21544,2020-04-02 13:19:09,Points,3560
17153,2020-04-02 13:27:17,Points,1810
17153,2020-04-02 13:37:36,Upgrade,1810
17153,2020-04-02 14:10:08,Points,760
17153,2020-04-02 14:14:17,Points,1810
17153,2020-04-02 15:36:08,Points,760
21544,2020-04-03 00:24:52,Points,1810
18909,2020-04-03 05:58:42,Points,760
21544,2020-04-03 09:39:21,Points,1810
21544,2020-04-03 09:53:45,Upgrade,760
21544,2020-04-03 10:11:38,Points,760
21544,2020-04-03 10:25:18,Points,1810
18909,2020-04-03 12:23:36,Upgrade,760
18909,2020-04-03 12:44:05,Points,760
21544,2020-04-03 14:44:26,Points,1810
21544,2020-04-03 15:10:54,Points,1810
18909,2020-04-03 15:17:56,Upgrade,410
21544,2020-04-03 15:34:27,Points,760
12321,2020-04-03 16:10:28,Upgrade,410
21544,2020-04-04 10:12:40,Points,1810
21544,2020-04-04 10:39:09,Points,1810
21544,2020-04-05 07:04:01,Points,760
21544,2020-04-05 08:40:54,Points,760
19547,2020-04-05 10:14:29,Points,760
19547,2020-04-05 10:20:03,Points,760
21544,2020-04-05 12:50:38,Points,760
14410,2020-04-05 12:56:48,Points,1810
14410,2020-04-05 19:43:48,Points,760
14410,2020-04-05 19:51:52,Upgrade,410
14410,2020-04-05 19:59:04,Points,760
14410,2020-04-05 20:28:58,Points,1810
21544,2020-04-06 05:45:18,Points,760
12228,2020-04-06 06:50:04,Upgrade,410
15243,2020-04-06 20:29:59,Points,1810
15243,2020-04-06 21:03:05,Upgrade,1810
15243,2020-04-06 21:57:01,Points,1810
19170,2020-04-07 04:51:09,Points,760
18359,2020-04-07 06:29:14,Upgrade,760
19170,2020-04-07 15:35:04,Points,760
1102,2020-04-07 21:17:54,Points,760
1102,2020-04-07 22:17:07,Points,760
1102,2020-04-07 23:09:57,Upgrade,760
1102,2020-04-07 23:22:51,Points,760
1102,2020-04-08 09:37:55,Points,760
1102,2020-04-08 10:04:56,Points,1810
1102,2020-04-08 10:54:09,Points,760
1102,2020-04-08 11:14:10,Points,760
1102,2020-04-08 15:08:52,Upgrade,760
19170,2020-04-08 16:44:07,Points,1810
13067,2020-04-09 09:10:56,Points,1810
19170,2020-04-10 17:31:58,Points,1810
3727,2020-04-13 05:40:58,Points,410
14410,2020-04-13 17:49:27,Upgrade,410
12321,2020-04-20 05:21:06,Points,410
18909,2020-04-23 05:53:04,Points,760
18909,2020-04-24 12:23:07,Points,760
18909,2020-04-24 16:42:39,Points,760
18909,2020-04-25 07:42:35,Points,760
18909,2020-04-25 07:43:00,Points,760
18909,2020-04-26 07:11:09,Points,760
18909,2020-04-28 12:06:23,Points,760
18909,2020-04-28 12:31:33,Upgrade,760
18909,2020-04-28 12:35:13,Points,760
18909,2020-04-28 21:28:12,ValuePack,1460
12321,2020-05-10 07:03:18,Points,410
12321,2020-05-10 07:24:04,Points,760
11877,2020-05-16 08:42:10,ValuePack,410
9964,2020-04-02 08:06:32,Points,760
9964,2020-04-02 08:24:23,Points,3560
9964,2020-04-02 08:37:00,Upgrade,3555
9964,2020-04-02 21:25:19,Points,760
21258,2020-04-04 10:03:25,Points,760
530,2020-04-04 12:56:21,Upgrade,3555
21258,2020-04-04 15:12:40,Points,760
245,2020-04-04 18:37:16,Points,3560
245,2020-04-04 18:43:10,Upgrade,3555
21258,2020-04-04 21:49:16,Upgrade,410
2707,2020-04-05 03:31:43,Upgrade,410
704,2020-04-05 05:44:32,Points,1810
704,2020-04-05 06:02:32,Upgrade,760
704,2020-04-05 06:09:14,Points,760
704,2020-04-05 06:15:31,Points,760
21667,2020-04-05 07:09:28,Points,1810
21258,2020-04-05 07:47:51,Upgrade,760
21667,2020-04-05 07:50:52,Upgrade,760
21667,2020-04-05 07:51:56,Points,760
21667,2020-04-05 08:38:43,Points,760
7745,2020-04-05 08:56:45,Points,760
21258,2020-04-05 11:02:22,Points,760
584,2020-04-05 14:17:58,Points,760
15572,2020-04-06 13:27:55,Upgrade,760
15572,2020-04-06 13:29:42,Points,760
15572,2020-04-06 14:25:39,Points,760
15572,2020-04-06 15:57:40,Upgrade,760
17826,2020-04-06 22:46:02,Upgrade,760
7745,2020-04-07 07:48:37,Points,760
11282,2020-04-07 08:57:05,Upgrade,1810
17826,2020-04-07 11:41:29,Upgrade,760
8299,2020-04-07 20:53:57,Points,410
1365,2020-04-10 00:32:09,Points,1810
1365,2020-04-10 06:35:01,Points,760
1365,2020-04-10 06:51:31,Upgrade,760
1365,2020-04-10 15:37:00,Points,1810
1365,2020-04-11 06:29:48,Points,3560
1365,2020-04-11 07:15:59,Upgrade,760
1365,2020-04-11 08:46:30,Points,760
584,2020-04-12 00:08:49,Points,760
17826,2020-04-12 06:39:07,Upgrade,760
584,2020-04-12 08:32:26,Upgrade,3555
11282,2020-04-12 09:00:04,Points,1810
584,2020-04-12 14:18:16,Upgrade,3555
21667,2020-04-23 14:55:45,Points,1810
15572,2020-04-25 18:30:05,Upgrade,410
15572,2020-04-26 17:40:36,Upgrade,410
15572,2020-04-26 18:10:17,Upgrade,760
16498,2020-04-28 06:16:35,Points,760
16498,2020-04-28 12:49:50,Points,1810
16498,2020-04-28 13:27:02,Points,760
16498,2020-04-28 16:14:51,Points,760
16498,2020-04-28 17:07:00,Points,760
16498,2020-04-28 17:22:59,Points,3560
16498,2020-04-30 05:21:51,Points,1810
16498,2020-04-30 18:36:48,Points,3560
17513,2020-05-02 13:15:09,Upgrade,410
16498,2020-05-02 19:30:04,Points,3560
17513,2020-05-10 14:27:01,Upgrade,410
21258,2020-05-11 21:32:22,Points,760
21258,2020-05-12 07:03:32,Points,760
21258,2020-05-12 08:45:54,Upgrade,760
21258,2020-05-14 13:11:42,Upgrade,760
17513,2020-05-14 13:57:39,Upgrade,410
530,2020-05-15 09:02:06,Upgrade,3555
17513,2020-05-15 09:35:38,Upgrade,410
85,2020-05-17 18:26:44,Points,760
2178,2020-05-15 09:31:36,Points,410
2178,2020-05-16 10:58:35,Points,410
